,label,final_text
4852,0,im fine hope also
4853,0,also north carolina texas atm would go gre site pay test result sent
4854,0,u
4855,0,yes baby need stretch open pussy
4856,0,thanks bomb date phone wanted say 
4858,0,hey guy know breathing neck get bud anyway youd able get half track usf tonight
4859,0,response one powerful weapon occupy place others heart
4860,0,nokia phone lovly
4861,1,free messagethanks using auction subscription service pmsgrcvd skip auction txt unsubscribe txt stop customercare 
4863,0,sorry datoday wont come playi driving clas
4864,0,im really sorry lit hair fire
4865,0,oh shit thought trip loooooool make much sense grin sofa reference sleep couch link sent wasnt went trip oh didnt babe go celebration rent
4866,0,okey dokey swashbuckling stuff oh
4868,0, tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face ltgt joker face
4869,0,dip cell dead coming u better respond else shall come back
4870,0,well know mean texting
4871,0,hi dis yijue would happy work wif ì gek
4872,0,lol oops sorry fun 
4873,0,wat happened cruise thing
4874,0,know dat feelin pete wuld get em nuther place nuther time mayb
4875,1,lyricalladief inviting friend reply yes see wwwsmsacuhmmross stop send stop frnd 
4876,0,world happiest frnds never character dey best understanding difference
4878,0,yeah open chat click friend list make list easy pie
4879,0,alright tyler got minor crisis home sooner thought asap
4880,0,whenwhere pick
4881,0,usual u call ard smth
4883,0,many thing antibiotic used chest abdomen gynae infection even bone infection
4884,0,poor girl cant go one day lmao
4885,0,time
4887,0,pls make note shes exposed also find school anyone else vomiting dog cat house let know later
4889,0,sound like could lot time spent chastity device boy grin take beating like good dog going lounge nice long bath 
4890,0,worse us half way stop better complete
4891,0,miserable dont tell u side effect birth control massive gut wrenching cramp first month didnt sleep last night
4892,0,send new number
4894,1,want latest video handset anytime network min half price line rental reply call delivery tomorrow
4895,0, half year missed friendship
4897,0,oh fuck sake shes like tallahassee
4898,0,haha first person gonna ask
4899,1,ou guaranteed latest nokia phone gb ipod mp player å prize txt word collect ibhltd ldnwh pmtmsgrcvd
4900,0,taka lor wat time u wan come n look u
4901,1, free polyphonic ringtone text super get free poly tone week sn pobox nr z subscription pw
4902,0,im reaching another stop
4903,0,didnt mean post wrote like many time ive ritten stuff let sit feeling time angry left hit send stop wasnt checked phone got car wasnt said didnt sleep bored wouldnt time clean fold laundry etc least make bed
4904,1,warner village c colin farrell swat wkend warner village get free med popcornjust show msgticketkioskvalid c tc kiosk reply sony mre film offer
4905,0,come online today night
4906,0,anything special
4907,0,im solihull want anything
4908,0,good day
4909,0,regret inform u nh made mistakeu never actually bornplease report yor local hospital b terminatedwe r sorry inconvenience
4910,0,love holiday monday feeling even go dentist hour
4911,0,way tirupur
4912,1,goal arsenal henry v liverpool henry score simple shot yard pas bergkamp give arsenal goal margin min
4913,0,youve already got flaky parent itsnot supposed child job support parentnot theyre ride age anyway im supposed support ive hurt unintentional hurt nonetheless
4914,0,took hooch walk toaday fell splat grazed knee everything stayed home see tomorrow 
4915,0,dropped em omw back
4917,0,sitting mu waiting everyone get suite take shower
4918,0,call didnt see facebook huh
4919,0,g say never answer text confirmdeny
4920,0,common hearin r u wat r u ur day let ask u something different u smile today gud evng
4922,0,oh yah never cancel leh haha 
4923,0,go e normal pilate intro 
4924,0,ok let u noe leave house
4925,0,oh yes like torture watching england
4926,0,wanna art
4927,0,hopeing û pissed remember gone sister something
4929,1,hi sexychat girl waiting text text great night chatting send stop stop service
4930,0,good morning boytoy hows yummy lip wheres sexy bun think crave need 
4931,0,match startedindia ltgt 
4932,0,free call sir
4933,0,hey want anything buy
4934,0,hey babe hows going ever figure going new year 
4935,0,kkcongratulation 
4936,0,g want know fuck
4937,0,cancelled yeah baby well sound important understand darlin give ring later fone love kate x
4938,0,tomarrow want got court ltdecimalgt come bus stand 
4939,0,ìï go home liao ask dad pick 
4940,0,omg make wedding chapel frontierville get good stuff
4941,0,im eatin lor goin back work soon e mountain deer show huh watch b liao nice
4942,0,check maili mailed varma kept copy regarding membershiptake careinsha allah
4943,0,wrong phone phone answer one assume people dont well
4944,0,anyway dont think secure anything lemme know want drive south chill
4945,0,im already back home probably
4947,1,hi amy sending free phone number couple day give access adult party
4948,0,bus way calicut
4949,0,hi probably much fun get message thought id txt u co im bored james farting night
4950,0,hi baby im sat bloody bus mo wont home wanna somethin later call later ortxt back jess xx
4951,1,welcome select service added benefit call specially trained advisor free mobile dialling 
4952,0,lost pound since doc visit last week woot woot im gonna celebrate stuffing face
4953,0,u coming back dinner rite dad ask confirm wif u
4954,0,master buy bb co sale hows bf
4955,0,ahhhhjust woken uphad bad dream u thoso dont like u right didnt know anything comedy night guess im
4956,0,im viveki got call number
4957,0,didnt u call lunch
4958,0,mean left early check co im working 
4959,0,want ltgt r dado
4962,0,want see pretty pussy
4963,1,dear voucher holder next meal u use following link pc enjoy dining experiencehttpwwwvouchmecometlpdiningasp
4964,0,people game im mall iouri kaila
4965,1,urgent trying contact u today draw show å prize guaranteed call land line claim valid hr
4966,1,donate å unicef asian tsunami disaster support fund texting donate å added next bill
4967,0,future planned tomorrow result today best present enjoy future
4968,0,cme want go ho morow wil cme got dear didnt say time
4969,0,supposed meet discus abt trip thought xuhui told afternoon thought go lesson
4970,0,hey come online use msn
4971,0,im fine hope good take care
4972,0,oops shower u called hey parking garage collapsed university hospital see im crazy stuff like happen
4973,0,aiyo u poor thing u dun wan eat u bathe already
4974,0,yar tot u knew dis would happen long ago already
4975,0,gorgeous keep pix cumming thank
4977,0,jade paul didnåõt u txt u remember barmed want talk u txt
4978,0,spending new year brother family let plan meet next week ready spoiled 
4979,0,u today
4980,0,said okay sorry
4981,0,slept thinkthis time ltgt pm dangerous
4982,0,networking job
4983,1,goldviking inviting friend reply yes see wwwsmsacugoldviking stop send stop frnd 
4984,0,dont let studying stress lr
4985,0,thats u haf keep busy
4986,0,rushing im working im school rush go hungry
4987,0,channel
4988,0,telling coulda real valentine wasnt u never pick nothing
4989,1,phony å award today voda number ending xxxx selected receive å award match please call quoting claim code standard rate app
4990,0,made eta taunton planned hope û still okday good see xx
4991,0,im hungry buy smth home
4992,0,hey kate
4993,0,drive read need write
4994,0,looked addie go back monday suck
4995,0,happy new year hope good semester
4996,0,esplanade lor else
4997,0,talk
4998,0,hmph go head big baller
4999,0,well like actually called someone punto woulda worse
5000,0,nope since ayo travelled forgotten guy
5001,0,still around looking pick later
5002,1,cd u congratulation ur awarded å cd gift voucher å gift guaranteed freeentry å wkly draw xt music tncs wwwldewcomwinppmxage 
5003,0,there someone year ltgt toyota camry like mr olayiwolas mileage ltgt kit clean need know much sell raise dough soon landing sell holla back
5004,0,guess pub im im happy pig clover whatever saying 
5005,0,ill b soon
5006,0,oh k come tomorrow
5007,0,go fool dont cheat others ok
5008,0,mobile numberpls sm ur mail idconvey regard achanammarakheshqatar
5009,0,way rencontre meet mountain dont
5010,1,guaranteed å cash å prize claim yr prize call customer service representative ampm cost p
5011,0,u attend ur driving lesson many time wk n day
5012,0,uncle g checking rewarding month
5013,0,hello boytoy geeee im missing today like send tm remind im thinking loved loving kiss
5014,0,think two still need get cash def ready 
5015,0,hey galsu wanna meet dinner nìâte 
5016,1,dear xxxxxxx uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
5017,0,babe talking think good boy missing love 
5018,0,great office today
5019,0,cool last little getting time soon
5020,0, sad puppy noise
5021,0,yes possible dint try pls dont tell one k
5022,0,anyway holla whenever youre around need excuse go creep people sarasota
5023,0,happen
5024,0,gonna ask lol think 
5025,1,ur cashbalance currently pound maximize ur cashin send go pmeg cc hgsuitelands rowwjhl
5026,1,private account statement show unredeemed sim point call identifier codexx expires 
5027,0,go chase run shes crossing street
5028,1,id like tell deepest darkest fantasy call pmin stop text call nat rate
5030,0,hey inconvenient si huh
5031,0,ok vldo u know got adsense approved
5032,0, really good see day dudette missing
5033,0,want go perumbavoor
5034,0,many time told stage use laugh listen aha
5036,0,didnt hear
5037,0,thanks talk saturday dear cherish brother role model
5038,0,pls clarify back open return ticket preponed go back kerala
5039,1,natalie f inviting friend reply yes see wwwsmsacunataliek stop send stop frnd 
5040,0,ran younger man make pretty baby together 
5041,1,jamster get free wallpaper text heart tc apply need help call 
5042,0,ic lol play door sometime yo
5043,0,dunno dad said coming home bring u lunch yup go w u lor call u reach school lor
5045,0,desire u going doctor liver get bit stylish get ur hair managed thats
5046,0,hmmmstill dont opener
5047,0,yeah basically time next week get away mom amp get 
5049,0,vote wherever heart guide
5050,0,si lor juz watched italian job
5051,0,tick tick tick could die loneliness know pout stomp foot need 
5052,0,lmao know well
5054,0,train back northampton im afraid im staying skyving today ho ho around wednesday though fancy comedy club week way
5055,0,goodnight da thangam really miss u dear
